shortsnumberplacementcode,shortsnumbercolorprimg,teamcolorsecb,shortsrenderingdetailmaptype,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,teamcolorprimg,shortsnumbercolorterb,shortsnumbercolorprimr,numberfonttype,teamcolortertb,jerseynumbercolorterg,shortsnumbercolorprimb,jerseynamefonttype,jerseynamelayouttype,jerseynumbercolorterr,jerseynumbercolorprimb,jerseyshapestyle,jerseybacknameplacementcode,teamcolorprimr,jerseynamecolorg,teamcolorsecg,shortsnumbercolorsecg,teamcolortertr,jerseynumbercolorsecg,renderingmaterialtype,shortsnumbercolorterr,teamcolorsecr,jerseycollargeometrytype,shortsnumbercolorterg,jerseynamecolorr,teamcolorprimb,jerseyrenderingdetailmaptype,shortsnumberfonttype,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,teamcolortertg,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,powid,isinheritbasedetailmap,islocked,teamkitid,teamcolorprimpercent,teamcolorsecpercent,year,teamtechid,isembargoed,hasadvertisingkit,dlc,teamcolortertpercent,shortstyle,jerseyfit
1,220,182,0,1,220,220,220,220,151,220,220,6,91,220,220,12,0,220,220,0,1,17,220,182,220,14,220,0,220,181,0,220,220,107,0,6,220,220,220,135,220,0,2,-1,0,0,5698,89,10,0,111466,0,0,0,92,0,0
1,12,183,0,1,220,12,12,12,229,12,12,93,225,220,12,46,1,220,12,0,1,229,12,183,12,225,220,0,12,183,7,12,12,229,0,92,220,12,220,225,12,0,0,-1,0,0,3100,90,5,0,111473,0,0,0,93,0,0
1,220,31,0,1,12,220,220,220,31,220,220,93,28,12,220,46,1,12,220,0,1,31,220,31,220,28,12,0,220,31,7,220,220,31,0,92,12,220,12,28,220,0,1,-1,0,0,3101,96,96,0,111473,0,0,0,98,0,0
1,12,31,0,1,240,12,12,12,224,12,12,93,29,218,12,46,1,240,12,0,1,215,12,32,12,209,218,0,12,32,0,12,12,35,0,92,40,12,40,220,12,0,2,-1,0,0,4363,77,17,0,111473,0,0,0,94,0,0
1,224,24,0,1,224,224,224,24,16,24,224,8,23,224,24,1,0,224,24,0,1,123,224,224,224,104,224,0,224,224,0,224,224,28,0,8,24,24,24,13,224,0,0,-1,0,0,4837,82,16,0,111487,0,0,0,92,0,0
1,15,10,0,1,119,119,15,5,227,5,119,8,79,15,5,1,0,119,5,0,1,187,15,22,15,176,15,0,119,66,0,15,119,94,0,8,5,5,5,222,119,0,1,-1,0,0,4838,82,17,0,111487,0,0,0,92,0,0
1,12,172,0,1,12,12,12,12,144,12,12,8,83,12,12,1,0,12,12,0,1,16,12,172,12,13,12,0,12,172,0,12,12,101,0,8,12,12,12,124,12,0,2,-1,0,0,5699,82,15,0,111487,0,0,0,78,0,0
0,220,231,0,0,220,220,220,220,27,220,220,6,21,220,220,8,0,220,220,0,1,199,220,231,220,192,220,0,220,231,0,220,220,24,0,6,220,220,220,23,220,0,0,-1,0,0,6557,54,39,0,111560,0,1,0,98,0,0
0,220,183,0,0,220,220,220,220,34,220,220,6,25,220,220,8,0,220,220,0,1,34,220,123,220,25,220,0,220,22,0,220,220,36,0,6,220,220,220,25,220,0,1,-1,0,0,6558,71,16,0,111560,0,1,0,99,0,0
0,12,25,0,0,12,12,12,12,190,12,12,6,18,12,12,8,0,12,12,0,1,230,12,25,12,226,12,0,12,25,0,12,12,21,0,6,12,12,12,179,12,0,2,-1,0,0,6559,91,8,0,111560,0,0,0,90,0,0
1,12,27,0,1,220,220,220,12,20,12,12,93,226,139,12,46,0,153,220,0,1,209,220,21,12,226,220,0,12,72,7,12,220,46,0,92,220,220,139,226,12,0,0,-1,0,0,3160,89,7,0,111575,0,0,0,94,0,0
1,12,78,0,1,12,12,12,12,223,12,12,93,67,165,12,46,0,165,12,0,1,212,12,223,12,207,12,0,12,212,7,12,12,78,0,92,12,12,165,219,12,0,1,-1,0,0,3161,95,95,0,111575,0,0,0,95,0,0
1,220,31,0,1,220,220,220,220,141,220,220,93,95,165,220,46,0,165,220,0,1,15,220,32,220,13,220,0,220,30,0,220,220,112,0,92,220,220,165,124,220,0,2,-1,0,0,7457,77,19,0,111575,0,0,0,93,0,0
1,220,229,0,1,12,12,12,220,229,220,220,93,25,165,220,46,0,165,12,0,1,229,12,229,220,25,12,0,220,229,15,220,12,229,0,92,12,12,165,25,220,0,3,-1,0,0,8191,94,94,0,111575,0,0,0,94,0,0
1,220,228,0,0,220,220,220,220,36,220,220,15,47,220,220,14,1,220,220,0,1,19,220,228,220,222,220,0,220,228,7,220,220,58,0,80,220,220,220,22,220,0,0,154,0,0,1340,81,13,0,111596,0,0,0,97,0,0
1,220,30,0,0,12,12,12,220,193,220,220,15,25,12,220,14,1,12,12,0,1,254,12,30,220,25,12,0,220,30,0,220,12,45,0,80,12,12,12,25,220,0,2,154,0,0,5225,63,22,0,111596,0,0,0,98,0,0
1,220,47,0,0,220,220,220,220,0,220,220,15,17,220,220,14,1,220,220,0,1,190,220,40,220,176,220,0,220,43,7,220,220,22,0,80,220,220,220,0,220,0,0,-1,0,0,1910,67,31,0,111651,0,0,0,98,0,0
1,220,39,0,0,155,155,29,220,229,220,220,15,137,29,220,14,1,155,46,0,1,230,29,30,220,26,29,0,220,166,7,220,155,229,0,80,46,46,46,43,220,0,1,-1,0,0,3930,88,10,0,111651,0,0,0,95,0,0
1,220,26,0,0,220,220,220,220,26,220,220,15,23,220,220,14,1,220,220,0,1,26,220,26,220,23,220,0,220,26,7,220,220,26,0,80,220,220,220,23,220,0,2,-1,0,0,3934,95,95,0,111651,0,0,0,98,0,0
1,71,77,0,0,0,0,71,182,183,182,0,8,66,71,182,1,0,0,182,0,1,254,71,183,71,252,71,0,0,254,0,71,0,77,0,8,182,182,182,171,0,0,0,-1,0,0,6671,100,100,0,111657,0,0,0,92,0,0
1,71,230,0,0,0,0,71,182,230,182,0,8,223,71,182,1,0,0,182,0,1,230,71,230,71,226,71,0,0,230,0,71,0,230,0,8,182,182,182,225,0,0,1,-1,0,0,6672,100,100,0,111657,0,0,0,94,0,0
1,220,206,0,0,220,220,220,220,107,220,220,8,198,220,220,1,0,220,220,0,1,65,220,107,220,54,220,0,220,65,0,220,220,206,0,8,220,220,220,90,220,0,2,-1,0,0,6673,100,100,0,111657,0,0,0,100,0,0
1,12,215,0,0,220,12,12,220,215,220,12,53,215,220,12,26,0,220,12,0,1,214,12,215,220,214,220,0,220,214,7,220,12,215,0,53,220,12,220,215,220,0,0,-1,0,0,3162,90,90,0,111674,0,0,0,99,0,0
1,12,34,0,0,12,220,220,220,73,220,12,53,36,12,12,26,0,12,220,0,1,206,220,34,220,201,12,0,220,33,7,220,220,42,0,53,12,220,12,64,220,0,1,-1,0,0,3163,63,34,0,111674,0,0,0,99,0,0
1,220,98,0,0,12,220,220,12,48,12,220,53,100,12,220,26,0,12,220,0,1,123,220,224,12,105,12,0,12,210,0,12,220,118,0,53,12,220,12,41,12,0,2,-1,0,0,5241,86,12,0,111674,0,0,0,93,0,0
1,220,36,0,0,220,220,220,220,30,220,220,4,25,220,220,6,0,220,220,0,1,33,220,17,220,25,220,0,220,158,11,220,220,30,0,4,220,220,220,25,220,0,0,-1,0,0,4652,48,46,0,111678,0,1,0,90,0,0
1,12,31,0,0,12,12,12,12,228,12,12,4,226,12,12,6,0,12,12,0,1,228,12,31,12,226,12,0,12,31,7,12,12,228,0,4,12,12,12,226,12,0,1,-1,0,0,4651,54,40,0,111678,0,1,0,90,0,0
1,12,26,0,0,12,12,12,12,229,12,12,4,225,12,12,6,0,12,12,0,1,229,12,26,12,225,12,0,12,26,0,12,12,229,0,4,12,12,12,225,12,0,2,-1,0,0,5703,89,10,0,111678,0,0,0,90,0,0
1,220,246,0,0,220,220,220,220,51,220,220,8,94,220,220,1,0,220,220,0,0,22,220,245,220,20,220,0,220,245,7,220,220,102,0,8,220,220,220,47,220,0,0,-1,0,0,5967,80,17,0,111706,0,1,0,95,0,0
1,77,148,0,0,0,48,77,182,229,182,48,8,225,71,145,1,0,0,145,0,0,229,77,76,71,225,71,0,0,29,11,71,48,229,0,8,182,145,182,225,0,0,1,-1,0,0,5968,75,14,0,111706,0,1,0,95,0,0
1,220,29,0,0,220,220,220,220,29,220,220,8,28,220,220,1,0,220,220,0,0,29,220,29,220,28,220,0,220,29,0,220,220,29,0,8,220,220,220,28,220,0,2,-1,0,0,5969,98,98,0,111706,0,0,0,100,0,0
1,12,210,0,0,12,12,12,12,229,12,12,51,225,12,12,1,0,12,12,0,1,229,12,176,12,225,12,0,12,127,0,12,12,229,0,51,12,12,12,225,12,0,0,-1,0,0,7417,52,29,0,111708,0,1,0,87,0,0
1,220,158,0,0,220,220,220,220,18,220,220,9,23,220,220,1,0,220,220,0,1,13,220,107,220,12,220,0,220,17,0,220,220,31,0,9,220,220,220,13,220,0,1,-1,0,0,7418,84,12,0,111708,0,1,0,99,0,0
1,220,91,0,0,220,220,220,220,145,220,220,9,25,220,220,1,0,220,220,0,1,20,220,70,220,25,220,0,220,9,0,220,220,182,0,9,220,220,220,25,220,0,2,-1,0,0,7419,63,36,0,111708,0,0,0,100,0,0
1,220,49,0,0,12,12,12,220,196,220,220,1,41,12,220,1,0,12,12,0,1,208,12,90,220,38,12,0,220,50,7,220,12,31,0,1,12,12,12,73,220,0,0,-1,0,0,6696,67,22,0,111710,0,0,0,93,0,0
1,140,60,0,0,0,70,140,0,228,0,70,1,223,60,80,1,0,0,80,0,0,229,140,184,60,225,60,0,0,203,13,60,70,227,0,1,0,80,0,225,0,0,1,-1,0,0,6697,81,12,0,111710,0,1,0,72,0,0
1,220,65,0,0,220,220,220,220,64,220,220,1,55,220,220,1,0,220,220,0,1,186,220,64,220,176,220,0,220,186,0,220,220,65,0,1,220,220,220,54,220,0,2,-1,0,0,6698,100,100,0,111710,0,0,0,100,0,0
1,220,35,0,0,166,169,36,220,226,220,220,8,29,0,220,1,0,166,35,0,1,226,36,36,220,157,0,0,220,169,21,220,169,226,0,8,5,35,5,30,220,0,0,-1,0,0,6802,77,19,0,111711,0,0,0,96,0,0
1,0,228,0,0,220,220,220,5,24,5,166,8,226,220,5,1,0,220,220,0,1,180,220,228,0,226,220,0,166,229,21,0,220,20,0,8,220,220,220,226,166,0,1,-1,0,0,6803,83,13,0,111711,0,0,0,96,0,0
1,136,186,0,0,157,157,136,78,143,78,157,8,175,136,78,1,0,157,78,0,1,48,136,143,136,41,136,0,157,48,0,136,157,186,0,8,78,78,78,125,157,0,2,-1,0,0,6804,100,100,0,111711,0,0,0,100,0,0
1,220,92,0,0,130,12,12,0,30,0,220,52,25,196,220,1,0,130,12,0,0,30,220,158,123,25,196,0,0,17,7,123,220,30,0,52,246,220,246,25,0,0,0,-1,0,0,5970,49,48,0,111713,0,1,0,90,0,0
1,12,30,0,0,130,12,12,0,230,0,12,52,226,196,12,1,0,130,12,0,0,230,12,30,123,226,196,0,0,30,7,123,12,230,0,52,246,12,246,226,0,0,1,-1,0,0,5971,78,19,0,111713,0,1,0,90,0,0
1,220,230,0,0,12,220,220,12,82,12,220,52,181,12,220,1,0,12,220,0,0,20,220,229,12,20,12,0,12,229,0,12,220,181,0,52,12,220,12,82,12,0,2,-1,0,0,5972,76,23,0,111713,0,0,0,78,0,0
1,220,53,0,0,220,220,220,220,60,220,220,6,139,220,220,1,0,220,220,0,1,23,220,45,220,28,220,0,220,204,7,220,220,115,0,6,220,220,220,73,220,0,0,-1,0,0,5973,84,10,0,111715,0,0,0,99,0,0
1,14,100,0,0,1,1,14,59,228,59,1,6,226,14,59,1,0,1,59,0,1,228,14,54,14,226,14,0,1,27,7,14,1,228,0,6,59,59,59,226,1,0,1,-1,0,0,5974,75,17,0,111715,0,0,0,86,0,0
1,220,155,0,0,0,0,71,220,225,220,220,6,11,71,220,1,0,0,182,0,1,233,71,93,220,11,71,0,220,53,0,220,0,214,0,6,182,182,182,11,220,0,2,-1,0,0,5975,93,6,0,111715,0,0,0,100,0,0
1,220,229,0,0,220,220,220,220,18,220,220,10,26,220,220,1,0,220,220,0,0,167,220,229,220,152,220,0,220,229,7,220,220,31,0,10,220,220,220,15,220,0,0,-1,0,0,5976,74,23,0,111716,0,1,0,80,0,0
1,220,31,0,0,220,220,220,220,35,220,220,10,46,220,220,1,0,220,220,0,0,30,220,17,220,26,220,0,220,166,7,220,220,53,0,10,220,220,220,30,220,0,1,-1,0,0,5977,74,10,0,111716,0,1,0,98,0,0
1,220,229,0,0,220,220,220,220,163,220,220,10,94,220,220,1,0,220,220,0,0,103,220,229,220,88,220,0,220,229,0,220,220,110,0,10,220,220,220,149,220,0,2,-1,0,0,5978,91,8,0,111716,0,0,0,100,0,0
1,144,95,0,0,200,200,144,72,27,5,200,52,34,15,72,1,0,119,72,0,1,116,144,173,144,89,144,0,119,221,7,15,200,41,0,52,72,72,5,21,200,0,0,-1,0,0,5784,79,9,0,111722,0,1,0,91,0,0
1,177,116,0,0,240,190,177,40,230,10,190,51,224,10,116,1,0,120,116,0,1,230,218,177,218,224,218,0,120,190,7,10,240,230,0,51,40,40,10,224,240,0,1,-1,0,0,5785,75,8,0,111722,0,1,0,93,0,0
1,220,80,0,0,220,220,220,220,121,68,220,52,68,121,220,1,0,1,220,0,1,1,220,121,220,1,220,0,1,1,0,121,220,80,0,52,220,220,68,104,220,0,2,-1,0,0,5786,100,100,0,111722,0,0,0,100,0,0
1,218,157,0,0,240,240,218,40,46,40,240,6,149,218,40,1,0,240,40,0,0,203,218,66,218,28,218,0,240,30,0,218,240,34,0,6,40,40,40,59,240,0,0,-1,0,0,5790,76,16,0,111723,0,1,0,86,0,0
1,220,35,0,0,220,220,220,220,76,220,220,6,149,220,220,1,0,220,220,0,0,35,220,46,220,28,220,0,220,205,0,220,220,180,0,6,220,220,220,59,220,0,1,-1,0,0,5791,79,13,0,111723,0,1,0,86,0,0
1,220,26,0,0,220,220,220,220,238,220,220,6,61,220,220,1,0,220,220,0,0,226,220,26,220,221,220,0,220,26,0,220,220,75,0,6,220,220,220,234,220,0,2,-1,0,0,5792,89,10,0,111723,0,0,0,78,0,0
1,220,31,0,1,220,220,220,220,158,220,220,8,235,220,220,6,0,220,220,0,1,21,220,31,220,21,220,0,220,30,7,220,220,234,0,8,220,220,220,159,220,0,0,-1,0,0,3182,78,11,0,111730,0,0,0,84,0,0
1,220,30,0,1,220,12,12,220,230,220,220,8,30,220,220,6,0,220,12,0,1,230,12,30,220,30,220,0,220,30,7,220,12,230,0,8,220,12,220,30,220,0,1,-1,0,0,3183,80,10,0,111730,0,0,0,85,0,0
1,220,31,0,1,220,220,220,220,129,220,220,8,94,220,220,6,0,220,220,0,1,16,220,32,220,16,220,0,220,30,7,220,220,93,0,8,220,220,220,129,220,0,2,-1,0,0,7447,78,12,0,111730,0,0,0,84,0,0
1,220,32,0,0,220,12,12,12,222,12,220,27,27,220,220,29,0,220,12,0,1,230,12,31,12,30,220,0,12,35,7,12,12,85,0,27,220,12,220,26,12,0,0,-1,0,0,3306,49,46,0,111766,0,0,0,97,0,0
1,12,183,0,0,220,12,12,220,222,220,12,27,226,220,12,29,0,220,12,0,1,222,12,182,220,226,220,0,220,181,7,220,12,223,0,27,220,12,220,226,220,0,1,-1,0,0,3307,87,11,0,111766,0,0,0,95,0,0
1,12,50,0,0,220,12,12,220,44,220,12,27,42,220,12,29,0,220,12,0,1,229,12,44,220,225,220,0,220,229,0,220,12,50,0,27,220,12,220,37,220,0,2,-1,0,0,4419,94,94,0,111766,0,0,0,91,0,0
1,220,82,0,0,30,220,220,230,44,230,220,18,74,190,220,19,1,30,220,0,1,31,220,44,190,25,190,0,30,31,19,190,220,82,0,96,230,220,230,38,30,0,0,-1,0,0,7247,97,97,0,111817,0,0,0,99,3,0
1,12,30,0,0,220,12,12,220,228,220,12,18,226,220,12,19,1,220,12,0,1,228,12,30,220,226,220,0,220,30,7,220,12,228,0,96,220,12,220,226,220,0,1,-1,0,0,7248,78,18,0,111817,0,0,0,98,3,0
1,12,31,0,0,220,12,12,220,229,220,12,18,100,220,12,19,1,220,12,0,1,164,12,32,220,149,220,0,220,32,0,220,12,119,0,96,220,12,220,225,220,0,2,-1,0,0,7249,77,19,0,111817,0,0,0,94,0,0
0,220,31,0,0,220,220,220,220,23,220,220,8,28,220,220,1,0,220,220,0,1,215,220,30,220,212,220,0,220,32,7,220,220,32,0,8,220,220,220,19,220,0,0,-1,0,0,4642,81,16,0,111821,0,0,0,99,0,0
0,12,31,0,0,12,12,12,12,229,12,12,8,226,12,12,1,0,12,12,0,1,229,12,31,12,226,12,0,12,31,7,12,12,229,0,8,12,12,12,226,12,0,1,-1,0,0,4641,80,16,0,111821,0,0,0,99,0,0
0,12,33,0,0,12,12,12,12,213,12,12,8,40,12,12,1,0,12,12,0,1,188,12,33,12,172,12,0,12,33,0,12,12,49,0,8,12,12,12,203,12,0,2,-1,0,0,5704,82,16,0,111821,0,0,0,92,0,0
1,220,87,0,0,12,12,12,220,226,220,220,8,25,12,220,1,0,12,12,0,1,226,12,82,220,25,12,0,220,88,0,220,12,226,0,8,12,12,12,25,220,0,0,-1,0,0,5095,67,12,0,111822,0,0,0,89,0,0
1,241,232,0,0,174,174,241,50,52,50,174,8,66,241,50,1,0,174,50,0,1,43,241,237,241,32,241,0,174,235,0,241,174,86,0,8,50,50,50,39,174,0,1,-1,0,0,5096,88,7,0,111822,0,0,0,89,0,0
1,220,198,0,0,220,220,220,220,11,220,220,8,45,220,220,1,0,220,220,0,1,186,220,198,220,175,220,0,220,198,0,220,220,52,0,8,220,220,220,10,220,0,2,-1,0,0,5705,91,7,0,111822,0,0,0,94,0,0
1,220,195,0,0,220,220,220,220,30,220,220,15,25,220,220,14,1,220,220,0,1,28,220,91,220,25,220,0,220,21,7,220,220,34,0,80,220,220,220,25,220,0,0,-1,0,0,3614,86,12,0,111928,0,0,0,97,0,0
1,29,29,0,0,155,155,29,46,229,46,155,15,225,29,46,14,1,155,46,0,1,229,29,28,29,225,29,0,155,226,0,29,155,229,0,80,46,46,46,225,155,0,1,-1,0,0,3615,62,36,0,111928,0,0,0,95,0,0
1,220,220,0,0,220,220,220,220,189,220,220,15,214,220,220,14,1,220,220,0,1,80,220,189,220,69,220,0,220,80,7,220,220,220,0,80,220,220,220,180,220,0,2,-1,0,0,4261,95,95,0,111928,0,0,0,97,0,0
1,220,77,0,0,220,220,220,220,30,220,220,6,26,220,220,17,0,220,220,0,1,30,220,146,220,26,220,0,220,16,3,220,220,30,0,6,220,220,220,26,220,0,0,-1,0,0,3745,56,40,0,111974,0,0,0,84,0,1
1,220,83,0,0,12,12,12,220,230,220,220,6,68,12,220,17,0,12,12,0,1,230,12,154,220,14,12,0,220,18,3,220,12,230,0,6,12,12,12,134,220,0,1,-1,0,0,3746,70,14,0,111974,0,0,0,84,0,0
1,150,80,0,0,16,16,150,80,199,80,16,6,191,150,80,17,0,16,80,0,1,198,150,150,150,190,150,0,16,16,3,150,16,199,0,6,80,80,80,191,16,0,2,-1,0,0,5708,87,10,0,111974,0,0,0,94,0,0
1,220,142,0,0,220,220,220,220,86,220,220,6,146,220,220,17,0,220,220,0,1,27,220,86,220,15,220,0,220,27,3,220,220,142,0,6,220,220,220,77,220,0,3,-1,0,0,6110,92,92,0,111974,0,0,0,95,0,0
0,51,229,0,0,0,0,51,180,190,180,0,36,233,111,87,1,0,0,87,0,0,85,51,227,111,233,111,0,0,219,3,111,0,219,0,36,180,87,180,233,0,0,0,-1,0,0,3890,69,24,0,111976,0,0,0,84,0,0
0,220,163,0,0,33,31,36,220,229,220,220,36,176,78,220,1,0,33,85,0,0,228,36,93,220,18,78,0,220,19,19,220,31,229,0,36,146,85,146,105,220,0,1,-1,0,0,3889,66,24,0,111976,0,0,0,83,0,0
0,36,108,0,0,2,31,36,140,182,140,31,8,32,80,85,1,0,2,85,0,0,228,36,69,80,223,80,0,2,35,0,80,31,38,0,8,140,85,140,170,2,0,2,-1,0,0,7331,64,35,0,111976,0,0,0,91,0,0
1,220,32,0,0,220,220,220,220,26,220,220,7,27,220,220,1,0,220,220,0,1,61,220,26,220,52,220,0,220,61,0,220,220,32,0,7,220,220,220,22,220,0,0,-1,0,0,3749,100,100,0,111993,0,0,0,100,0,0
1,15,108,0,0,119,119,15,5,220,5,119,7,92,15,5,1,0,119,5,0,1,245,15,220,15,243,15,0,119,245,0,15,119,108,0,7,5,5,5,215,119,0,1,-1,0,0,3750,95,95,0,111993,0,0,0,100,0,0
1,12,68,0,0,12,12,12,12,81,12,12,7,50,12,12,1,0,12,12,0,1,244,12,131,12,237,12,0,12,255,0,12,12,58,0,7,12,12,12,60,12,0,2,-1,0,0,5710,85,14,0,111993,0,0,0,92,0,0
1,12,47,0,0,12,12,12,12,157,12,12,2,54,12,12,6,0,12,12,0,1,227,12,26,12,225,12,0,12,219,0,12,12,27,0,2,12,12,12,28,12,0,0,-1,0,0,7887,78,16,0,112026,0,0,0,90,0,0
1,12,41,0,0,12,12,12,12,229,12,12,2,234,12,12,6,0,12,12,0,1,229,12,24,12,234,12,0,12,217,0,12,12,229,0,2,12,12,12,234,12,0,1,-1,0,0,7888,81,7,0,112026,0,0,0,90,0,0
1,220,69,0,0,220,220,220,220,82,220,220,2,78,220,220,6,0,220,220,0,1,54,220,82,220,62,220,0,220,54,0,220,220,69,0,2,220,220,220,93,220,0,2,-1,0,0,7889,98,98,0,112026,0,0,0,99,0,0
1,220,26,0,0,220,220,220,220,30,220,220,2,29,220,220,6,0,220,220,0,1,30,220,187,220,29,220,0,220,223,0,220,220,30,0,2,220,220,220,29,220,0,3,-1,0,0,8562,89,5,0,112026,0,0,0,99,0,0
0,220,158,0,0,0,30,70,220,220,220,220,7,149,71,220,8,0,0,140,0,1,230,70,58,220,15,71,0,220,20,18,220,30,23,0,7,182,140,182,49,220,0,0,-1,0,0,7827,70,22,0,112075,0,1,0,91,0,0
0,190,36,0,0,240,210,190,40,29,40,210,7,34,218,30,8,0,240,30,0,1,160,190,29,218,174,218,0,240,160,18,218,210,36,0,7,40,30,40,27,240,0,1,-1,0,0,7828,90,90,0,112075,0,1,0,95,0,0
0,220,228,0,0,220,220,220,220,147,220,220,7,84,220,220,8,0,220,220,0,1,30,220,228,220,25,220,0,220,228,0,220,220,99,0,7,220,220,220,130,220,0,2,-1,0,0,7829,93,6,0,112075,0,0,0,100,0,0
1,220,36,0,1,220,220,220,220,20,220,220,12,25,220,220,1,0,220,220,0,1,20,220,20,220,25,220,0,220,20,7,220,220,36,0,12,220,220,220,25,220,0,0,-1,0,0,7448,97,97,0,112093,0,0,0,98,0,0
1,12,108,0,1,12,12,12,12,225,12,12,12,225,12,12,1,0,12,12,0,1,223,12,44,12,225,12,0,12,21,7,12,12,225,0,12,12,12,12,225,12,0,1,-1,0,0,7449,75,23,0,112093,0,0,0,81,0,0
1,220,27,0,1,220,220,220,220,25,220,220,12,32,220,220,1,0,220,220,0,1,219,220,27,220,222,220,0,220,28,7,220,220,36,0,12,220,220,220,21,220,0,2,-1,0,0,7450,84,11,0,112093,0,0,0,86,0,0
0,12,90,0,0,12,220,220,12,105,12,12,53,226,12,12,26,0,12,220,0,1,26,220,151,12,226,12,0,12,16,0,12,220,68,0,53,12,220,12,226,12,0,0,-1,0,0,4889,67,17,0,112096,0,0,0,88,0,0
0,12,224,0,0,220,12,12,220,224,220,12,53,226,220,12,26,0,220,12,0,1,224,12,224,220,226,220,0,220,224,7,220,12,224,0,53,220,12,220,226,220,0,1,-1,0,0,4890,97,97,0,112096,0,0,0,99,0,0
0,12,231,0,0,220,12,12,220,236,12,12,53,22,220,12,26,0,220,12,0,1,246,12,231,220,246,220,0,12,231,0,12,12,25,0,53,220,12,220,233,220,0,2,-1,0,0,5242,85,12,0,112096,0,0,0,99,0,0
1,220,87,0,0,220,220,220,220,131,220,220,7,73,220,220,6,0,220,220,0,1,244,220,36,220,34,220,0,220,54,19,220,220,99,0,7,220,220,220,28,220,0,0,-1,0,0,3902,46,29,0,112115,0,0,0,99,0,1
1,220,81,0,0,12,12,12,220,227,220,220,7,52,12,220,6,0,12,12,0,1,230,12,116,220,226,12,0,220,229,0,220,12,226,0,7,12,12,12,85,220,0,1,-1,0,0,3901,70,16,0,112115,0,0,0,99,0,1
1,190,46,0,0,12,12,12,0,166,0,250,7,38,12,0,6,0,12,12,0,1,223,12,29,190,21,12,0,250,24,0,190,12,87,0,7,12,12,12,24,250,0,2,-1,0,0,4571,81,16,0,112115,0,0,0,99,0,1
1,220,31,0,0,220,220,220,220,153,220,220,8,216,220,220,1,0,220,220,0,1,109,220,30,220,96,220,0,220,30,7,220,220,222,0,8,220,220,220,139,220,0,0,-1,0,0,5910,77,11,0,112116,0,0,0,86,0,0
1,12,62,0,0,12,12,12,12,230,12,12,8,225,12,12,1,0,12,12,0,1,226,12,203,12,225,12,0,12,34,14,12,12,227,0,8,12,12,12,226,12,0,1,-1,0,0,5911,64,23,0,112116,0,0,0,88,0,0
1,12,29,0,0,220,220,220,12,29,12,12,8,226,220,12,1,0,220,220,0,1,29,220,29,12,226,220,0,12,29,0,12,220,29,0,8,220,220,220,226,12,0,2,-1,0,0,5912,100,100,0,112116,0,0,0,100,0,0
0,12,30,0,0,12,220,220,12,24,12,12,51,226,12,12,1,0,12,220,0,0,216,220,30,12,226,12,0,12,31,19,12,220,21,0,51,12,220,12,226,12,0,0,-1,0,0,4173,52,38,0,112119,0,0,0,96,0,0
0,220,30,0,0,12,204,51,220,229,220,220,51,26,12,220,1,0,12,51,0,0,229,51,30,220,26,12,0,220,30,19,220,204,229,0,51,12,51,12,26,220,0,1,-1,0,0,4174,79,7,0,112119,0,0,0,97,0,0
0,220,227,0,0,12,220,220,220,81,220,220,51,169,12,220,1,0,12,220,0,0,17,220,225,220,15,12,0,220,224,0,220,220,181,0,51,12,220,12,69,220,0,2,-1,0,0,5713,88,11,0,112119,0,0,0,91,0,0
1,220,120,0,0,220,220,220,220,26,220,220,8,15,220,220,6,0,220,220,0,1,132,220,48,220,113,220,0,220,25,7,220,220,18,0,8,220,220,220,22,220,0,0,-1,0,0,6221,81,17,0,112122,0,0,0,87,0,0
1,65,230,0,0,7,7,65,157,230,157,7,8,225,65,157,6,0,7,157,0,1,230,65,230,65,225,65,0,7,230,0,65,7,230,0,8,157,157,157,225,7,0,1,-1,0,0,6222,96,96,0,112122,0,0,0,87,0,0
1,220,21,0,0,220,220,220,220,50,220,220,8,17,220,220,6,0,220,220,0,1,195,220,50,220,184,220,0,220,195,0,220,220,21,0,8,220,220,220,42,220,0,2,-1,0,0,6223,100,100,0,112122,0,0,0,92,0,0
1,12,45,0,0,220,220,220,12,87,12,12,4,225,220,12,1,0,220,220,0,1,18,220,87,12,225,220,0,12,18,7,12,220,45,0,4,220,220,220,225,12,0,0,-1,0,0,7412,95,95,0,112130,0,0,0,86,0,0
1,20,77,0,0,220,220,220,82,49,82,1,4,225,220,82,1,0,220,220,0,1,37,220,49,20,225,220,0,1,37,19,20,220,77,0,4,220,220,220,225,1,0,1,-1,0,0,7411,96,96,0,112130,0,0,0,85,0,0
0,12,29,0,0,12,12,12,12,43,12,12,2,44,12,12,1,0,12,12,0,1,200,12,29,12,192,12,0,12,29,0,12,12,51,0,2,12,12,12,37,12,0,2,-1,0,0,7413,89,10,0,112130,0,0,0,92,0,0
1,139,94,0,0,191,191,139,32,34,32,191,15,36,139,32,14,1,191,32,0,1,20,139,134,139,17,139,0,191,152,7,139,191,43,0,80,32,32,32,28,191,0,0,-1,0,0,4176,88,9,0,112134,0,0,0,97,0,0
