growthdate,injurydate,initialcurveoffset,playerid,injuryduration
9140,0,-23,235464,0
9149,0,0,235465,0
9146,0,0,235466,0
9147,0,-8,235467,0
8496,0,-7,235472,0
9129,0,6,235474,0
8717,0,-20,235476,0
9139,0,-20,235477,0
9129,0,-11,235485,0
8488,0,-7,235486,0
9139,0,13,235493,0
7880,0,15,235494,0
9123,0,31,235496,0
7294,0,49,235499,0
9133,0,-62,235500,0
9135,0,2,235502,0
8909,0,-13,235503,0
9149,0,22,235507,0
9144,0,-92,235508,0
8909,0,55,235513,0
9133,0,35,235514,0
9128,0,-58,235515,0
9139,0,17,235516,0
9132,0,-11,235518,0
9139,0,47,235519,0
9124,0,97,235520,0
9150,0,64,235521,0
9147,0,10,235522,0
9136,0,48,235525,0
9137,0,41,235526,0
9135,0,55,235532,0
9129,0,76,235534,0
9135,0,-2,235535,0
9125,0,130,235537,0
8498,0,-3,235538,0
8921,0,58,235544,0
9144,0,34,235546,0
9131,0,-11,235548,0
8922,0,-51,235549,0
8497,0,23,235550,0
9137,0,-31,235551,0
8542,0,301,282424,0
8911,0,45,235553,0
9135,0,30,235554,0
9137,0,-3,235556,0
9139,0,132,235558,0
9123,0,8,235561,0
9145,0,-5,235562,0
9123,0,85,235563,0
9145,0,18,235564,0
9144,0,66,235565,0
9147,0,28,235568,0
9139,0,25,235569,0
9136,0,96,235572,0
9139,0,73,235573,0
8730,0,-65,235575,0
9129,0,9,235579,0
9144,0,15,235580,0
9128,0,77,235582,0
9140,0,-37,235583,0
9145,0,1,235584,0
9132,0,3,235588,0
9144,0,0,235590,0
7294,0,35,235596,0
8731,0,-6,235597,0
7710,0,286,280727,0
9147,0,15,235600,0
9140,0,81,235601,0
9140,0,30,235602,0
8542,0,291,283092,0
9136,0,9,235606,0
9135,0,-13,235607,0
7483,0,44,235608,0
8731,0,48,235610,0
9127,0,82,235611,0
9137,0,38,235618,0
9139,0,-20,235619,0
9121,0,3,235623,0
8911,0,9,235626,0
9150,0,-10,235627,0
9144,0,17,235629,0
9147,0,-28,235630,0
9136,0,-6,235632,0
9136,0,49,235633,0
9132,0,49,235634,0
9143,0,-35,235636,0
9135,0,6,235642,0
9126,0,35,235647,0
9135,0,80,235648,0
9139,0,-42,235650,0
9138,0,-5,235652,0
9147,0,70,235655,0
9133,0,-21,235656,0
9142,0,98,235658,0
9142,0,51,235660,0
9139,0,128,235661,0
9142,0,48,235662,0
9136,0,86,235663,0
9141,0,72,235664,0
9144,0,-35,235669,0
9125,0,66,235670,0
9138,0,57,235671,0
9144,0,117,235673,0
9140,0,-33,235674,0
9126,0,-15,235675,0
9138,0,-23,235690,0
9124,0,-48,235691,0
9123,0,47,235699,0
9126,0,-38,235700,0
9128,0,14,235701,0
7480,0,35,235702,0
9139,0,100,235703,0
9132,0,-17,235704,0
9121,0,-14,235706,0
8914,0,-12,235707,0
9136,0,-19,235709,0
9136,0,65,235710,0
8496,0,41,235712,0
9130,0,163,235714,0
9139,0,-6,235716,0
9126,0,69,235717,0
9126,0,-40,235719,0
9122,0,47,235726,0
9147,0,80,235728,0
9145,0,34,235729,0
9139,0,7,235736,0
9142,0,-28,235740,0
9138,0,-8,235741,0
9121,0,99,235742,0
9121,0,32,235744,0
9134,0,-20,235745,0
8913,0,16,235746,0
9134,0,28,235750,0
8705,0,36,235751,0
9128,0,-13,235753,0
8899,0,-4,235754,0
9128,0,47,235755,0
9141,0,78,235766,0
9149,0,62,235769,0
9151,0,21,235770,0
9149,0,-34,235771,0
9150,0,14,235775,0
9150,0,27,235777,0
9134,0,180,235780,0
8912,0,98,235781,0
9125,0,60,235785,0
9139,0,82,235790,0
9127,0,-3,235795,0
9139,0,35,235796,0
9147,0,31,235799,0
9135,0,27,235800,0
9132,0,35,235805,0
9123,0,-7,235806,0
9123,0,89,235807,0
9132,0,-12,235812,0
8912,0,55,235813,0
8499,0,-11,235814,0
9150,0,-4,235815,0
9124,0,-18,235816,0
9127,0,46,235818,0
9131,0,39,235821,0
9141,0,9,235822,0
9141,0,-68,235825,0
9142,0,-14,235827,0
9148,0,53,235828,0
9127,0,-29,235834,0
9127,0,47,235835,0
9134,0,-6,235841,0
9134,0,91,235842,0
9140,0,155,235844,0
9140,0,44,235849,0
9134,0,91,235855,0
9128,0,-34,235856,0
8732,0,67,235857,0
9136,0,-24,235858,0
9142,0,37,235862,0
9142,0,90,235863,0
9142,0,42,235864,0
9142,0,50,235865,0
9142,0,21,235866,0
8502,0,-15,235867,0
9123,0,0,235868,0
9148,0,59,235870,0
9121,0,45,235871,0
9121,0,60,235872,0
8920,0,83,235873,0
9145,0,105,235874,0
9149,0,131,235875,0
9134,0,18,235876,0
9135,0,-13,235880,0
9134,0,-37,235881,0
9134,0,60,235882,0
9141,0,122,235883,0
9147,0,96,235884,0
9129,0,47,235889,0
9139,0,258,284512,0
9147,0,-28,235897,0
9146,0,100,235899,0
9138,0,-68,235900,0
9138,0,-14,235901,0
9138,0,-46,235902,0
9138,0,-56,235903,0
9142,0,26,235904,0
9137,0,5,235905,0
9142,0,21,235907,0
8731,0,67,235908,0
8923,0,-64,235909,0
8923,0,18,235910,0
9147,0,6,235911,0
9147,0,-35,235912,0
9134,0,61,235913,0
9134,0,22,235916,0
9144,0,-16,235920,0
9144,0,11,235923,0
9144,0,16,235924,0
9146,0,-14,235925,0
9142,0,45,235929,0
9150,0,5,235931,0
9150,0,122,235932,0
9131,0,-42,235935,0
9131,0,44,235937,0
9131,0,21,235938,0
9143,0,45,235939,0
8716,0,-35,235940,0
9123,0,20,235942,0
9136,0,-17,235943,0
9137,0,13,235944,0
9139,0,61,235945,0
9124,0,46,235946,0
9124,0,-10,235947,0
9144,0,-3,235948,0
8917,0,-40,235950,0
9141,0,2,235951,0
9141,0,49,235952,0
9123,0,18,235955,0
9149,0,47,235956,0
9144,0,-30,235959,0
9139,0,16,235961,0
9135,0,-7,235964,0
9138,0,56,235966,0
9139,0,26,235969,0
9139,0,-17,235970,0
9133,0,-29,235971,0
9132,0,16,235973,0
9139,0,0,235975,0
9135,0,7,235977,0
9145,0,54,235978,0
9131,0,-5,235981,0
9134,0,98,235983,0
9136,0,-34,235986,0
9144,0,12,235987,0
9139,0,-3,235989,0
9139,0,-46,235993,0
9139,0,-32,235994,0
9129,0,101,235995,0
9126,0,-4,235996,0
9136,0,159,235997,0
9125,0,63,235998,0
9136,0,97,235999,0
9137,0,31,236000,0
9148,0,83,236001,0
9143,0,15,236004,0
9131,0,53,236006,0
9148,0,47,236007,0
9138,0,34,236015,0
9125,0,-34,236019,0
9134,0,34,236020,0
9125,0,-7,236021,0
9125,0,13,236022,0
8918,0,-20,236023,0
8730,0,9,236024,0
9125,0,-39,236025,0
9125,0,31,236027,0
9137,0,12,236028,0
9126,0,36,236029,0
9145,0,30,236033,0
9147,0,8,236037,0
9124,0,27,236038,0
9151,0,1,236041,0
9151,0,33,236043,0
9150,0,-2,236044,0
9133,0,65,236073,0
8126,0,301,281536,0
8907,0,259,281535,0
7468,0,43,236076,0
7294,0,44,236112,0
7469,0,39,236113,0
9141,0,231,284095,0
8542,0,307,282842,0
8126,0,308,281534,0
8542,0,311,282841,0
8126,0,263,281533,0
8958,0,300,284094,0
8958,0,315,284093,0
8958,0,303,284092,0
9135,0,0,236171,0
9136,0,5,236172,0
7466,0,28,236175,0
7467,0,27,236176,0
7461,0,27,236178,0
8126,0,302,281532,0
9137,0,298,281531,0
8715,0,234,281530,0
9150,0,273,281529,0
7461,0,32,236196,0
7294,0,39,236198,0
9150,0,71,236210,0
9134,0,-36,236211,0
9134,0,-32,236212,0
8317,0,-39,236213,0
9149,0,13,236214,0
9130,0,25,236216,0
9147,0,-25,236217,0
8496,0,-36,236221,0
9139,0,-17,236230,0
8717,0,29,236232,0
9139,0,-54,236239,0
9122,0,6,236241,0
8315,0,63,236242,0
9124,0,-28,236243,0
9129,0,121,236244,0
9137,0,9,236245,0
9130,0,16,236246,0
9130,0,59,236248,0
9143,0,-11,236252,0
8507,0,52,236258,0
8504,0,-7,236260,0
9130,0,52,236264,0
9136,0,43,236267,0
9142,0,20,236273,0
9121,0,88,236277,0
9128,0,-21,236278,0
9121,0,29,236279,0
9130,0,81,236280,0
9144,0,-25,236283,0
8729,0,25,236287,0
9124,0,31,236288,0
9123,0,56,236292,0
8721,0,135,236295,0
9144,0,0,236296,0
9133,0,-1,236297,0
9133,0,19,236298,0
8705,0,16,236300,0
9145,0,-12,236301,0
9149,0,300,282776,0
9128,0,77,236304,0
9123,0,66,236308,0
9124,0,14,236311,0
9139,0,25,236313,0
9138,0,35,236315,0
9138,0,107,236316,0
9123,0,76,236327,0
9123,0,67,236328,0
9125,0,-34,236337,0
9133,0,19,236341,0
8715,0,-29,236342,0
9137,0,60,236343,0
8291,0,13,236345,0
9124,0,-31,236348,0
9142,0,-24,236353,0
9136,0,26,236355,0
9129,0,72,236367,0
9130,0,29,236368,0
9133,0,-5,236369,0
9131,0,-16,236370,0
9134,0,36,236375,0
9123,0,75,236376,0
9137,0,102,236378,0
9141,0,-17,236379,0
8495,0,-20,236382,0
9128,0,77,236386,0
9134,0,21,236387,0
9125,0,28,236390,0
9133,0,61,236391,0
9124,0,6,236393,0
9129,0,23,236394,0
9126,0,5,236395,0
9150,0,72,236397,0
9123,0,73,236398,0
9147,0,50,236403,0
9148,0,-10,236405,0
9131,0,-18,236406,0
8126,0,250,281512,0
8920,0,-61,236411,0
9126,0,-38,236412,0
9124,0,55,236415,0
9132,0,16,236425,0
9130,0,49,236427,0
9134,0,-11,236430,0
9138,0,7,236434,0
9141,0,45,236436,0
9132,0,9,236437,0
9148,0,10,236441,0
9142,0,48,236445,0
9142,0,55,236446,0
9130,0,86,236447,0
9144,0,20,236452,0
9144,0,26,236453,0
9140,0,1,236454,0
9136,0,23,236455,0
9123,0,142,236456,0
9142,0,39,236458,0
9125,0,14,236461,0
9139,0,41,236462,0
9129,0,56,236464,0
9140,0,46,236466,0
9142,0,53,236467,0
9135,0,19,236468,0
9151,0,1,236471,0
9143,0,82,236472,0
9144,0,79,236474,0
9121,0,20,236477,0
9124,0,19,236480,0
9149,0,77,236485,0
9132,0,-70,236487,0
9134,0,81,236488,0
9146,0,99,236492,0
9150,0,-21,236493,0
9148,0,14,236495,0
9121,0,120,236496,0
9151,0,71,236498,0
9131,8730,86,236499,198
9142,0,29,236506,0
9142,0,43,236507,0
9150,0,47,236508,0
9128,0,-18,236509,0
9139,0,-41,236510,0
9144,0,0,236512,0
8481,0,44,236513,0
9150,0,-25,236514,0
9149,0,38,236516,0
9133,0,-2,236517,0
9142,0,41,236518,0
9144,0,64,236522,0
9132,0,20,236525,0
9133,0,89,236526,0
9149,0,-15,236527,0
9139,0,-9,236531,0
9150,0,54,236532,0
9128,0,-16,236533,0
9135,0,68,236535,0
9150,0,-45,236536,0
9136,0,111,236537,0
9131,0,37,236540,0
9131,0,80,236541,0
8712,0,-4,236548,0
9136,0,14,236551,0
9141,0,24,236553,0
9141,0,4,236554,0
9122,0,156,236556,0
9127,0,-52,236557,0
9139,0,-19,236568,0
9148,0,187,236570,0
9141,0,104,236572,0
9128,0,34,236573,0
9126,0,-14,236577,0
9148,0,37,236578,0
9128,0,-8,236583,0
9143,0,62,236585,0
9123,0,30,236586,0
9126,0,105,236587,0
9136,0,28,236588,0
9127,0,-1,236590,0
9136,0,43,236593,0
9124,0,-14,236595,0
9128,0,68,236596,0
9148,0,-20,236597,0
9139,0,-2,236599,0
9122,0,17,236607,0
9135,0,123,236610,0
9150,0,22,236613,0
9142,0,55,236615,0
9135,0,-14,236617,0
9121,0,-42,236621,0
9140,0,7,236623,0
9147,0,5,236624,0
9136,0,104,236626,0
9132,0,72,236627,0
9147,0,-28,236629,0
9149,0,47,236632,0
8912,0,53,236633,0
9146,0,40,236635,0
9135,0,37,236636,0
9141,0,38,236637,0
9124,0,6,236639,0
9122,0,61,236644,0
9121,0,47,236645,0
9151,0,33,236649,0
9131,0,33,236650,0
9121,0,18,236651,0
9131,0,-19,236653,0
9139,0,-16,236654,0
9134,0,26,236655,0
9150,0,17,236657,0
9132,0,151,236661,0
9131,0,60,236662,0
9124,0,83,236663,0
9137,0,-1,236668,0
9135,0,18,236678,0
9139,0,23,236679,0
9132,0,104,236681,0
9139,0,49,236689,0
8291,0,19,236690,0
9134,0,47,236692,0
9136,0,70,236695,0
9145,0,20,236696,0
9124,0,-24,236697,0
9144,0,68,236699,0
9136,0,63,236702,0
9131,0,12,236703,0
9130,0,24,236705,0
9141,0,51,236706,0
9141,0,-24,236707,0
9129,0,114,236710,0
9136,0,49,236712,0
9141,0,131,236717,0
9124,0,44,236723,0
9144,0,14,236725,0
9134,0,44,236727,0
9135,0,33,236733,0
8719,0,2,236734,0
9143,0,21,236736,0
9129,0,19,236737,0
9143,0,122,236742,0
9143,0,41,236743,0
9134,0,-10,236747,0
9151,0,-6,236748,0
8927,0,-34,236749,0
9151,0,-11,236750,0
8735,0,-19,236751,0
9151,0,13,236752,0
9151,0,93,236753,0
9151,0,-9,236754,0
9151,0,291,281316,0
9145,0,49,236758,0
9128,0,7,236761,0
9130,0,23,236762,0
9127,0,64,236764,0
9131,0,28,236767,0
9144,0,27,236768,0
9149,0,0,236769,0
9144,0,-17,236771,0
8898,0,48,236773,0
9123,0,-30,236775,0
9144,0,6,236776,0
9124,0,-5,236778,0
9146,0,-3,236780,0
9144,0,28,236783,0
9132,0,96,236784,0
9122,0,-2,236786,0
9129,0,21,236787,0
9123,0,61,236788,0
9132,0,101,236790,0
9145,0,-12,236791,0
9126,0,18,236792,0
9141,0,9,236793,0
9140,0,19,236794,0
9128,0,49,236796,0
9150,0,7,236798,0
9148,0,-39,236800,0
9145,0,14,236805,0
9147,0,101,236807,0
8905,0,-41,236811,0
9121,0,41,236813,0
9123,0,90,236815,0
9142,0,1,236817,0
9122,0,14,236818,0
9147,0,-27,236821,0
9132,0,77,236822,0
9132,0,40,236823,0
9150,0,31,236824,0
9126,0,65,236825,0
9129,0,12,236827,0
9128,0,65,236829,0
9149,0,104,236830,0
9135,0,-7,236831,0
9124,0,54,236832,0
9140,0,-22,236836,0
9135,0,27,236837,0
9150,0,3,236838,0
9140,0,20,236840,0
9128,0,3,236841,0
9143,0,41,236845,0
9144,0,128,236846,0
9134,0,9,236849,0
8901,0,-32,236850,0
8901,0,-34,236852,0
8958,0,338,284251,0
8069,0,36,236858,0
8901,0,-7,236859,0
9125,0,15,236861,0
9128,0,2,236867,0
9130,0,165,236868,0
9137,0,49,236869,0
9137,0,1,236871,0
9149,0,115,236875,0
9124,0,4,236876,0
9127,0,-9,236877,0
9149,0,-25,236883,0
9135,0,109,236885,0
9125,0,40,236890,0
9140,0,68,236893,0
9122,0,20,236898,0
9128,0,5,236902,0
8911,0,-23,236903,0
9136,0,94,236907,0
9137,0,-24,236909,0
9142,0,92,236919,0
9137,0,106,236920,0
9136,0,23,236927,0
9133,0,28,236933,0
9135,0,1,236934,0
9126,0,-2,236935,0
9126,0,15,236936,0
9141,0,-7,236937,0
9128,0,31,236938,0
9147,0,27,236939,0
9139,0,10,236940,0
9143,0,-20,236941,0
9139,0,20,236944,0
9144,0,58,236945,0
9132,0,32,236947,0
9121,0,73,236950,0
9126,0,-4,236953,0
9126,0,-6,236954,0
9141,0,6,236959,0
9142,0,40,236960,0
9131,0,25,236976,0
9123,0,138,236987,0
9142,0,-16,236989,0
9126,0,36,236991,0
8723,0,41,236993,0
9144,0,31,236994,0
9122,0,53,236996,0
9133,0,-23,236998,0
7654,0,21,236999,0
9134,0,25,237000,0
9144,0,-11,237002,0
9142,0,1,237005,0
9126,0,-52,237007,0
9149,0,43,237008,0
9144,0,-29,237010,0
8716,0,-43,237014,0
8917,0,-26,237015,0
9140,0,-41,237019,0
9121,0,22,237020,0
9139,0,120,237022,0
9151,0,-36,237023,0
9147,0,24,237024,0
9139,0,33,237026,0
9123,0,53,237029,0
9123,0,1,237030,0
9131,0,-4,237031,0
9148,0,100,237032,0
9149,0,143,237034,0
9124,0,97,237036,0
9130,0,-23,237042,0
9151,0,120,237043,0
9143,0,-37,237045,0
9128,0,-11,237046,0
9134,0,27,237047,0
9151,0,6,237050,0
9134,0,-2,237051,0
9128,0,-10,237052,0
9134,0,-15,237054,0
9151,0,14,237055,0
9134,0,1,237056,0
9142,0,-103,237058,0
9122,0,300,282905,0
9124,0,-9,237075,0
8542,0,292,283118,0
9145,0,53,237078,0
9145,0,-2,237079,0
9145,0,107,237080,0
9145,0,10,237081,0
9145,0,45,237082,0
9140,0,52,237085,0
9141,0,78,237086,0
9141,0,65,237087,0
9141,0,10,237089,0
9142,0,4,237091,0
9126,0,0,237093,0
9137,0,56,237097,0
9137,0,0,237098,0
9137,0,-4,237099,0
9137,0,4,237100,0
9138,0,-80,237102,0
9138,0,-5,237103,0
9138,0,22,237104,0
9149,0,46,237105,0
9149,0,22,237107,0
9133,0,-13,237108,0
9151,0,5,237109,0
9132,0,-36,237110,0
9133,0,58,237116,0
9133,0,-8,237117,0
9132,0,53,237124,0
9132,0,95,237125,0
9139,0,24,237131,0
9135,0,7,237132,0
8505,0,-6,237134,0
9139,0,16,237135,0
9136,0,-10,237137,0
9127,0,31,237138,0
9144,0,9,237140,0
9130,0,-1,237143,0
8898,0,-29,237144,0
9150,0,-40,237150,0
8318,0,22,237151,0
9150,0,49,237152,0
9146,0,58,237153,0
9125,0,137,237154,0
9150,0,84,237155,0
9123,0,66,237156,0
9151,0,138,237157,0
9132,0,72,237159,0
9134,0,12,237161,0
9121,0,24,237164,0
8958,0,296,284441,0
9125,0,-41,237166,0
9143,0,2,237167,0
9143,0,-42,237168,0
9122,0,-35,237169,0
9135,0,-13,237170,0
9132,0,-14,237171,0
9135,0,-45,237173,0
9122,0,269,284297,0
9137,0,69,237175,0
9138,0,16,237176,0
9139,0,-9,237177,0
9147,0,25,237179,0
9122,0,57,237181,0
9125,0,-25,237182,0
9134,0,-48,237183,0
9144,0,35,237184,0
9135,0,3,237187,0
9144,0,6,237188,0
9140,0,-44,237192,0
9141,0,-14,237194,0
7294,0,39,237196,0
9141,0,-19,237198,0
9126,0,29,237200,0
9126,0,-20,237201,0
9134,0,0,237202,0
9140,0,43,237203,0
9144,0,21,237207,0
9132,0,0,237208,0
9138,0,46,237209,0
9146,0,24,237210,0
9132,0,53,237211,0
9123,0,-19,237212,0
9126,0,60,237214,0
9125,0,9,237215,0
9126,0,3,237217,0
9134,0,-14,237218,0
9127,0,-56,237219,0
9127,0,27,237220,0
9144,0,33,237221,0
9141,0,49,237222,0
8719,0,-43,237223,0
9130,0,-6,237224,0
9136,0,74,237225,0
9135,0,47,237226,0
9146,0,5,237231,0
9147,0,24,237233,0
9147,0,45,237234,0
9142,0,22,237235,0
9139,0,60,237237,0
9132,0,3,237238,0
8729,0,37,237239,0
9132,0,-13,237241,0
9135,0,-3,237242,0
9148,0,12,237244,0
9126,0,0,237245,0
9148,0,2,237246,0
7678,0,36,237247,0
9142,0,-5,237248,0
8716,0,40,237249,0
9132,0,-2,237250,0
8918,0,25,237252,0
9124,0,-24,237253,0
9135,0,54,237255,0
9126,0,-20,237256,0
9139,0,91,237257,0
8913,0,-51,237258,0
9144,0,-42,237259,0
9135,0,-27,237260,0
9140,0,-30,237262,0
9130,0,45,237263,0
9133,0,-33,237265,0
9128,0,-3,237266,0
8915,0,-49,237267,0
9128,0,-32,237269,0
9126,0,12,237271,0
9128,0,-47,237272,0
9144,0,38,237273,0
9134,0,32,237275,0
9134,0,162,237278,0
9125,0,30,237279,0
9124,0,-35,237280,0
9142,0,-7,237284,0
9151,0,-21,237291,0
9147,0,7,237293,0
9145,0,23,237294,0
9134,0,0,237295,0
9138,0,28,237297,0
9129,0,-8,237300,0
9137,0,4,237303,0
9141,0,6,237305,0
9130,0,-15,237307,0
9130,0,23,237308,0
9132,0,13,237309,0
9132,0,-19,237310,0
9123,0,56,237312,0
9138,0,62,237313,0
9146,0,71,237315,0
9141,0,29,237317,0
8504,0,-1,237318,0
8728,0,21,237319,0
9126,0,24,237321,0
9144,0,85,237331,0
9139,0,-41,237332,0
9144,0,92,237333,0
9135,0,30,237335,0
9139,0,38,237337,0
9144,0,58,237338,0
8504,0,68,237339,0
8500,0,28,237340,0
9143,0,0,237342,0
9143,0,-24,237344,0
9143,0,41,237345,0
9136,0,50,237347,0
8958,0,302,283952,0
9150,0,25,237349,0
9150,0,-42,237350,0
8958,0,314,283951,0
8958,0,363,283950,0
9135,0,6,237353,0
8920,0,-60,237355,0
9150,0,-6,237356,0
9150,0,62,237358,0
9150,0,0,237359,0
9150,0,110,237360,0
9150,0,0,237361,0
9150,0,-9,237363,0
9131,8211,-5,237364,198
9150,0,58,237365,0
9137,0,0,237366,0
9129,0,54,237368,0
9124,0,60,237369,0
9132,0,23,237371,0
8710,0,-31,237373,0
9150,0,-19,237374,0
9142,0,-5,237379,0
9142,0,-34,237380,0
9132,0,-8,237381,0
9129,0,30,237382,0
9129,0,56,237383,0
9151,0,84,237384,0
9127,0,-21,237385,0
9144,0,88,237391,0
9137,0,168,237395,0
9135,0,24,237396,0
7876,0,44,237397,0
9128,0,-30,237398,0
9128,0,23,237399,0
9148,0,-28,237403,0
9129,0,44,237404,0
8735,0,-50,237405,0
9144,0,-20,237406,0
9127,0,98,237407,0
8898,0,-32,237409,0
9150,0,72,237410,0
9127,0,-1,237414,0
9149,0,2,237417,0
9123,0,-5,237419,0
9149,0,115,237420,0
9133,0,20,237422,0
9124,0,69,237424,0
9128,0,-4,237426,0
9122,0,-22,237427,0
8904,0,-17,237428,0
9147,0,32,237429,0
9149,0,1,237430,0
8126,0,265,281794,0
9149,0,-34,237433,0
9150,0,7,237434,0
9149,0,53,237435,0
8542,0,360,283053,0
9128,0,-9,237438,0
9133,0,1,237439,0
9133,0,97,237440,0
9128,0,6,237442,0
8733,0,-21,237443,0
9122,0,2,237445,0
8542,0,191,282640,0
8926,0,32,237447,0
7882,0,53,237448,0
9128,0,-6,237449,0
9126,0,54,237450,0
8903,0,7,237452,0
9127,0,33,237453,0
9151,0,-2,237456,0
9142,0,21,237457,0
8910,0,38,237460,0
9134,0,-14,237461,0
9148,0,51,237463,0
9130,0,45,237469,0
9147,0,77,237470,0
9127,0,52,237471,0
9121,0,65,237475,0
8899,0,1,237476,0
9123,0,26,237477,0
9133,0,71,237479,0
8958,0,301,284417,0
9131,0,63,237490,0
9122,0,-24,237493,0
8076,0,30,237494,0
9125,0,-4,237495,0
9132,0,0,237496,0
9126,0,62,237498,0
9130,0,-39,237499,0
9137,0,18,237500,0
9125,0,24,237502,0
9132,0,2,237504,0
9121,0,-18,237507,0
8291,0,17,237508,0
9130,0,4,237509,0
8484,0,32,237510,0
9141,0,17,237511,0
9133,0,-43,237512,0
9134,0,-19,237513,0
9134,0,61,237514,0
9128,0,12,237515,0
9149,0,52,237517,0
9142,0,-48,237519,0
9146,0,-35,237520,0
9124,0,110,237522,0
9136,0,37,237525,0
9139,0,2,237526,0
9121,0,89,237527,0
8083,0,69,237528,0
8720,0,-25,237532,0
7895,0,67,237533,0
9128,0,-45,237535,0
8710,0,-27,237537,0
9144,0,-2,237538,0
9125,0,7,237540,0
9135,0,14,237541,0
9132,0,2,237542,0
9142,0,122,237543,0
9129,0,15,237544,0
8494,0,-28,237546,0
8504,0,-27,237548,0
9128,0,123,237550,0
9123,0,-9,237551,0
9137,0,67,237553,0
8496,0,29,237554,0
9137,0,2,237555,0
8912,0,41,237556,0
9136,0,38,237560,0
8482,0,-4,237562,0
9138,0,84,237563,0
9131,0,7,237564,0
9131,0,-35,237565,0
9131,0,-5,237566,0
9129,0,-3,237569,0
9147,0,-16,237571,0
9123,0,12,237573,0
9126,0,-7,237574,0
9145,0,59,237577,0
9148,0,-4,237580,0
9126,0,-12,237581,0
9148,0,-33,237582,0
9134,0,65,237586,0
9123,0,67,237587,0
8713,0,41,237590,0
8491,0,-33,237591,0
9129,0,62,237594,0
9131,0,18,237595,0
9124,0,29,237596,0
9150,0,-10,237597,0
9139,0,17,237599,0
9136,0,-15,237600,0
9126,0,30,237601,0
9131,0,55,237602,0
9133,0,56,237604,0
9140,0,134,237605,0
9148,0,30,237606,0
9132,0,104,237608,0
9126,0,-9,237611,0
9135,0,39,237612,0
9134,0,-9,237615,0
9147,0,288,284290,0
9133,0,66,237619,0
8901,0,-47,237622,0
9125,0,13,237623,0
9125,0,-16,237624,0
7294,0,36,237625,0
9132,0,45,237629,0
9124,0,15,237631,0
9142,0,-38,237632,0
9150,0,-20,237635,0
9133,0,33,237640,0
9121,0,-15,237642,0
9129,0,-1,237643,0
9138,0,-31,237646,0
9145,0,6,237647,0
9149,0,7,237649,0
9149,0,17,237650,0
9149,0,11,237651,0
9148,0,-23,237652,0
9148,0,116,237653,0
9148,0,37,237654,0
8921,0,-41,237655,0
9125,0,66,237657,0
9124,0,93,237658,0
9130,0,11,237662,0
9147,0,-19,237664,0
9127,0,-4,237665,0
9147,0,-62,237667,0
9136,0,-32,237669,0
9144,0,54,237670,0
9137,0,-7,237677,0
9135,0,63,237678,0
9130,0,118,237679,0
9128,0,-11,237682,0
9140,0,5,237683,0
9136,0,109,237688,0
9131,0,127,237692,0
9138,0,-41,237695,0
9132,0,40,237698,0
9132,0,56,237699,0
9135,0,-28,237703,0
9125,0,48,237705,0
9128,0,59,237707,0
9128,0,67,237708,0
9128,0,111,237709,0
9147,0,150,237710,0
9133,0,90,237714,0
9137,0,79,237715,0
9149,0,43,237717,0
9124,0,58,237718,0
9151,0,-47,237719,0
9133,0,30,237720,0
9133,0,143,237726,0
9132,0,27,237729,0
9133,0,97,237730,0
9139,0,73,237732,0
7294,0,22,237733,0
9128,0,99,237739,0
9128,0,9,237741,0
9128,0,8,237742,0
9128,0,72,237743,0
7710,0,345,280706,0
9128,0,-4,237745,0
8542,0,305,283052,0
8904,0,0,237747,0
8958,0,329,284440,0
9128,0,49,237749,0
8958,0,391,284439,0
8542,0,383,283051,0
9148,0,-16,237752,0
9148,0,-3,237753,0
8508,0,69,237754,0
9148,0,-2,237755,0
9148,0,-3,237756,0
9148,0,51,237757,0
9149,0,65,237758,0
9148,0,0,237759,0
9148,0,16,237760,0
8126,0,348,281793,0
9148,0,8,237762,0
7484,0,12,237763,0
7484,0,16,237764,0
9148,0,1,237765,0
8508,0,53,237766,0
8542,0,345,283050,0
7900,0,32,237768,0
8924,0,66,237769,0
8958,0,249,284438,0
9143,0,-13,237771,0
9144,0,78,237773,0
9135,0,-14,237774,0
9143,0,12,237775,0
9147,0,-3,237776,0
9147,0,-1,237778,0
8958,0,230,284437,0
9147,0,-5,237780,0
9147,0,0,237781,0
9147,0,-16,237784,0
9146,0,297,281792,0
9147,0,2,237788,0
9147,0,-11,237789,0
9147,0,0,237790,0
9147,0,-31,237791,0
7483,0,24,237793,0
9147,0,9,237794,0
9147,0,-31,237795,0
9138,0,-53,237796,0
8958,0,318,284436,0
9147,0,-77,237798,0
8731,0,-12,237799,0
9147,0,-28,237800,0
9127,0,0,237802,0
9149,0,87,237804,0
9149,0,48,237805,0
9123,0,-11,237806,0
9150,0,110,237807,0
8927,0,30,237814,0
9147,0,14,237816,0
9149,0,86,237819,0
9149,0,52,237820,0
9146,0,37,237821,0
8730,0,12,237822,0
9146,0,83,237823,0
9122,0,103,237825,0
9150,0,25,237826,0
9129,0,-34,237832,0
9132,0,73,237835,0
9142,0,52,237840,0
8927,0,87,237841,0
9138,0,9,237844,0
8728,0,109,237848,0
9140,0,25,237849,0
9143,0,24,237852,0
9134,0,95,237854,0
9134,0,38,237856,0
9122,0,105,237859,0
9141,0,52,237863,0
9129,0,-22,237867,0
9143,0,9,237881,0
9141,0,71,237884,0
9150,0,38,237885,0
8486,0,61,237888,0
